exchange,exchangename,scripcode,scripshortname
2,NSEFO,99562,IDFC
2,NSEFO,99678,BHEL
2,NSEFO,99679,BHEL
2,NSEFO,99680,BHEL
2,NSEFO,99681,BHEL
2,NSEFO,99682,BHEL
2,NSEFO,99683,BHEL
2,NSEFO,99684,BHEL
2,NSEFO,99685,BHEL
2,NSEFO,99686,BHEL
2,NSEFO,99687,BHEL
2,NSEFO,99688,BHEL
2,NSEFO,97371,BHARATFORG
2,NSEFO,97372,BHARATFORG
2,NSEFO,97373,BHARATFORG
2,NSEFO,97374,BHARATFORG
2,NSEFO,97375,BHARATFORG
2,NSEFO,97376,BHARATFORG
2,NSEFO,97377,BHARATFORG
2,NSEFO,97378,BHARATFORG
2,NSEFO,97379,BHARATFORG
2,NSEFO,97380,BHARATFORG
2,NSEFO,97381,BHARATFORG
2,NSEFO,97382,BHARATFORG
2,NSEFO,97383,BHARATFORG
2,NSEFO,97384,BHARATFORG
2,NSEFO,97385,HDFCLIFE
2,NSEFO,97386,HDFCLIFE
2,NSEFO,97387,HDFCLIFE
2,NSEFO,97388,HDFCLIFE
2,NSEFO,97389,HDFCLIFE
2,NSEFO,97390,HDFCLIFE
2,NSEFO,97391,HDFCLIFE
2,NSEFO,97392,HDFCLIFE
2,NSEFO,97393,HDFCLIFE
2,NSEFO,97394,HDFCLIFE
2,NSEFO,97395,HDFCLIFE
2,NSEFO,97396,HDFCLIFE
2,NSEFO,97397,HDFCLIFE
2,NSEFO,97398,HDFCLIFE
2,NSEFO,97399,HDFCLIFE
2,NSEFO,97400,HDFCLIFE
2,NSEFO,47450,LTIM
2,NSEFO,47451,GNFC
2,NSEFO,47452,GNFC
2,NSEFO,47453,LTIM
2,NSEFO,47454,NIFTY
2,NSEFO,47455,NIFTY
2,NSEFO,47456,GRANULES
2,NSEFO,54254,FINNIFTY
2,NSEFO,54255,FINNIFTY
2,NSEFO,54256,FINNIFTY
2,NSEFO,54257,FINNIFTY
2,NSEFO,54258,FINNIFTY
2,NSEFO,54259,DALBHARAT
2,NSEFO,54260,FINNIFTY
2,NSEFO,54261,FINNIFTY
2,NSEFO,54262,FINNIFTY
2,NSEFO,54263,FINNIFTY
2,NSEFO,54264,FINNIFTY
2,NSEFO,54265,FINNIFTY
2,NSEFO,54266,FINNIFTY
2,NSEFO,54267,FINNIFTY
2,NSEFO,100395,IGL
2,NSEFO,100396,IGL
2,NSEFO,100397,IGL
2,NSEFO,100398,IGL
2,NSEFO,100399,IGL
2,NSEFO,100400,IGL
2,NSEFO,100401,IGL
2,NSEFO,100402,IGL
2,NSEFO,100403,HINDALCO
2,NSEFO,100404,HINDALCO
2,NSEFO,100378,BIOCON
2,NSEFO,100379,BIOCON
2,NSEFO,100380,IGL
2,NSEFO,100381,IGL
2,NSEFO,100382,BIOCON
2,NSEFO,100383,BIOCON
2,NSEFO,100384,IGL
2,NSEFO,100385,IGL
2,NSEFO,100386,IGL
2,NSEFO,100387,IGL
2,NSEFO,100388,IGL
2,NSEFO,100389,IGL
2,NSEFO,100390,IGL
2,NSEFO,100391,BIOCON
2,NSEFO,100392,BIOCON
2,NSEFO,100393,IGL
2,NSEFO,100394,IGL
2,NSEFO,100509,BIOCON
2,NSEFO,100510,BIOCON
2,NSEFO,100511,BIOCON
2,NSEFO,100512,BIOCON
2,NSEFO,100513,BIOCON
2,NSEFO,100514,BIOCON
2,NSEFO,100515,BIOCON
2,NSEFO,100516,BIOCON
2,NSEFO,100517,BIOCON
2,NSEFO,100518,BIOCON
2,NSEFO,100519,BIOCON
2,NSEFO,100520,BIOCON
2,NSEFO,100521,BIOCON
2,NSEFO,100522,BIOCON
2,NSEFO,100523,BIOCON
2,NSEFO,102978,ICICIBANK
2,NSEFO,102979,ICICIBANK
2,NSEFO,102980,ICICIBANK
2,NSEFO,102981,ICICIBANK
2,NSEFO,102982,ICICIBANK
2,NSEFO,102983,ICICIBANK
2,NSEFO,102984,ICICIBANK
2,NSEFO,102985,ICICIBANK
2,NSEFO,103148,BOSCHLTD
2,NSEFO,103149,BOSCHLTD
2,NSEFO,103150,BOSCHLTD
2,NSEFO,103151,BOSCHLTD
2,NSEFO,103152,BOSCHLTD
2,NSEFO,103153,BOSCHLTD
2,NSEFO,103154,BOSCHLTD
2,NSEFO,103155,BOSCHLTD
2,NSEFO,103156,BOSCHLTD
2,NSEFO,103157,BOSCHLTD
2,NSEFO,103158,BOSCHLTD
2,NSEFO,103166,INDIGO
2,NSEFO,103167,INDIGO
2,NSEFO,103168,INDIGO
2,NSEFO,103169,INDIGO
2,NSEFO,103170,INDIGO
2,NSEFO,103171,INDIGO
2,NSEFO,103172,INDIGO
2,NSEFO,103273,INDUSINDBK
2,NSEFO,103274,INDUSINDBK
2,NSEFO,103275,INDUSINDBK
2,NSEFO,103276,INDUSINDBK
2,NSEFO,97401,HDFCLIFE
2,NSEFO,97402,HDFCLIFE
2,NSEFO,97403,HDFCLIFE
2,NSEFO,97404,HDFCLIFE
2,NSEFO,97405,HDFCLIFE
2,NSEFO,97406,HDFCLIFE
2,NSEFO,97407,HDFCLIFE
2,NSEFO,97408,HDFCLIFE
2,NSEFO,97409,HDFCLIFE
2,NSEFO,97412,HDFCLIFE
2,NSEFO,97413,HDFCLIFE
2,NSEFO,97416,HDFCLIFE
2,NSEFO,97417,HDFCLIFE
2,NSEFO,97418,BHARATFORG
2,NSEFO,97419,BHARATFORG
2,NSEFO,97420,BHARATFORG
2,NSEFO,97421,BHARATFORG
2,NSEFO,97422,BHARATFORG
2,NSEFO,97423,BHARATFORG
2,NSEFO,97424,BHARATFORG
2,NSEFO,97425,BHARATFORG
2,NSEFO,97426,BHARATFORG
2,NSEFO,97427,BHARATFORG
2,NSEFO,97428,BHARATFORG
2,NSEFO,97429,BHARATFORG
2,NSEFO,97430,BHARATFORG
2,NSEFO,97431,BHARATFORG
2,NSEFO,97432,HDFCLIFE
2,NSEFO,97433,HDFCLIFE
2,NSEFO,97434,HDFCLIFE
2,NSEFO,100405,HINDALCO
2,NSEFO,100406,HINDALCO
2,NSEFO,100407,HINDALCO
2,NSEFO,100408,HINDALCO
2,NSEFO,100409,IGL
2,NSEFO,100410,IGL
2,NSEFO,100411,HINDALCO
2,NSEFO,100412,HINDALCO
2,NSEFO,100413,HINDALCO
2,NSEFO,100414,HINDALCO
2,NSEFO,100415,HINDALCO
2,NSEFO,100416,HINDALCO
2,NSEFO,100417,IGL
2,NSEFO,100418,IGL
2,NSEFO,100419,INDHOTEL
2,NSEFO,100420,INDHOTEL
2,NSEFO,100421,INDHOTEL
2,NSEFO,100422,INDHOTEL
2,NSEFO,100423,INDHOTEL
2,NSEFO,100424,INDHOTEL
2,NSEFO,100425,INDHOTEL
2,NSEFO,100426,INDHOTEL
2,NSEFO,100427,INDHOTEL
2,NSEFO,100428,INDHOTEL
2,NSEFO,100429,INDHOTEL
2,NSEFO,100430,INDHOTEL
2,NSEFO,100431,INDHOTEL
2,NSEFO,100432,INDHOTEL
2,NSEFO,100433,INDHOTEL
2,NSEFO,100434,INDHOTEL
2,NSEFO,100435,INDHOTEL
2,NSEFO,96612,BEL
2,NSEFO,96613,BEL
2,NSEFO,96614,BEL
2,NSEFO,96615,BEL
2,NSEFO,96616,BEL
2,NSEFO,96617,BEL
2,NSEFO,96618,BEL
2,NSEFO,96619,BEL
2,NSEFO,96620,BEL
2,NSEFO,96621,BEL
2,NSEFO,96622,BEL
2,NSEFO,96623,BEL
2,NSEFO,96624,BEL
2,NSEFO,96625,BEL
2,NSEFO,96626,BEL
2,NSEFO,96627,BEL
2,NSEFO,96628,BEL
2,NSEFO,96761,BERGEPAINT
2,NSEFO,96762,BERGEPAINT
2,NSEFO,96763,BERGEPAINT
2,NSEFO,96764,BERGEPAINT
2,NSEFO,96765,BERGEPAINT
2,NSEFO,96766,BERGEPAINT
2,NSEFO,96767,BERGEPAINT
2,NSEFO,96768,BERGEPAINT
2,NSEFO,96769,BERGEPAINT
2,NSEFO,96770,BERGEPAINT
2,NSEFO,96771,BERGEPAINT
2,NSEFO,96776,BERGEPAINT
2,NSEFO,96777,BERGEPAINT
2,NSEFO,96778,BERGEPAINT
2,NSEFO,96779,BERGEPAINT
2,NSEFO,95287,HEROMOTOCO
2,NSEFO,95288,HDFCBANK
2,NSEFO,47315,MIDCPNIFTY
2,NSEFO,47316,BANKNIFTY
2,NSEFO,47317,LAURUSLABS
2,NSEFO,47318,BANKNIFTY
2,NSEFO,47320,LAURUSLABS
2,NSEFO,47328,ASIANPAINT
2,NSEFO,95289,HDFCBANK
2,NSEFO,95290,HDFCBANK
2,NSEFO,95333,HDFCBANK
2,NSEFO,95334,BANKBARODA
2,NSEFO,95347,BANKBARODA
2,NSEFO,95348,BANKBARODA
2,NSEFO,95349,BANKBARODA
2,NSEFO,95350,BANKBARODA
2,NSEFO,95351,BANKBARODA
2,NSEFO,95352,BANKBARODA
2,NSEFO,95353,BANKBARODA
2,NSEFO,95354,BANKBARODA
2,NSEFO,95355,BANKBARODA
2,NSEFO,95358,HDFCBANK
2,NSEFO,95359,HDFCBANK
2,NSEFO,95360,BANKBARODA
2,NSEFO,95361,BANKBARODA
2,NSEFO,95362,BANKBARODA
2,NSEFO,95381,BANKBARODA
2,NSEFO,95382,BANKBARODA
2,NSEFO,95383,BANKBARODA
2,NSEFO,95384,BANKBARODA
2,NSEFO,99689,BHEL
2,NSEFO,99690,BHEL
2,NSEFO,99691,BHEL
2,NSEFO,99692,BHEL
2,NSEFO,99693,BHEL
2,NSEFO,99694,BHEL
2,NSEFO,99695,BHEL
2,NSEFO,98641,HINDALCO
2,NSEFO,98662,ICICIBANK
2,NSEFO,98663,ICICIBANK
2,NSEFO,98664,ICICIBANK
2,NSEFO,98665,ICICIBANK
2,NSEFO,98666,ICICIBANK
2,NSEFO,98667,ICICIBANK
2,NSEFO,98668,ICICIBANK
2,NSEFO,98669,ICICIBANK
2,NSEFO,98670,ICICIBANK
2,NSEFO,98671,ICICIBANK
2,NSEFO,98672,ICICIBANK
2,NSEFO,98673,ICICIBANK
2,NSEFO,98674,ICICIBANK
2,NSEFO,98675,ICICIBANK
2,NSEFO,98676,ICICIBANK
2,NSEFO,98677,ICICIBANK
2,NSEFO,98678,ICICIBANK
2,NSEFO,98679,ICICIBANK
2,NSEFO,98680,ICICIBANK
2,NSEFO,98681,BHARTIARTL
2,NSEFO,98682,BHARTIARTL
2,NSEFO,98683,ICICIBANK
2,NSEFO,98684,ICICIBANK
2,NSEFO,100524,BIOCON
2,NSEFO,100525,BIOCON
2,NSEFO,100526,BIOCON
2,NSEFO,100689,HINDCOPPER
2,NSEFO,100690,HINDCOPPER
2,NSEFO,100691,HINDCOPPER
2,NSEFO,100692,HINDCOPPER
2,NSEFO,100693,HINDCOPPER
2,NSEFO,100694,HINDCOPPER
2,NSEFO,100695,HINDCOPPER
2,NSEFO,100696,HINDCOPPER
2,NSEFO,100697,HINDCOPPER
2,NSEFO,100698,HINDCOPPER
2,NSEFO,100699,HINDCOPPER
2,NSEFO,100700,HINDCOPPER
2,NSEFO,100701,HINDCOPPER
2,NSEFO,100702,HINDCOPPER
2,NSEFO,100703,HINDCOPPER
2,NSEFO,100704,HINDCOPPER
2,NSEFO,100705,HINDCOPPER
2,NSEFO,100706,HINDCOPPER
2,NSEFO,100833,HINDPETRO
2,NSEFO,100834,HINDPETRO
2,NSEFO,100835,HINDPETRO
2,NSEFO,100836,HINDPETRO
2,NSEFO,100837,HINDPETRO
2,NSEFO,100838,HINDPETRO
2,NSEFO,100839,HINDPETRO
2,NSEFO,100840,HINDPETRO
2,NSEFO,100841,HINDPETRO
2,NSEFO,103277,INDUSINDBK
2,NSEFO,103278,INDUSINDBK
2,NSEFO,103279,INDUSINDBK
2,NSEFO,103280,INDUSINDBK
2,NSEFO,103281,INDUSINDBK
2,NSEFO,103282,INDUSINDBK
2,NSEFO,103283,INDUSINDBK
2,NSEFO,103284,INDUSINDBK
2,NSEFO,103285,INDUSINDBK
2,NSEFO,103286,INDUSINDBK
2,NSEFO,103287,INDUSINDBK
2,NSEFO,103288,INDUSINDBK
2,NSEFO,103289,INDUSINDBK
2,NSEFO,103290,INDUSINDBK
2,NSEFO,103401,ICICIGI
2,NSEFO,103402,ICICIGI
2,NSEFO,103403,ICICIGI
2,NSEFO,103404,ICICIGI
2,NSEFO,103405,ICICIGI
2,NSEFO,103406,ICICIGI
2,NSEFO,103407,ICICIGI
2,NSEFO,103408,ICICIGI
2,NSEFO,103409,ICICIGI
2,NSEFO,103410,ICICIGI
2,NSEFO,103411,ICICIGI
2,NSEFO,103412,ICICIGI
2,NSEFO,103413,ICICIGI
2,NSEFO,103414,ICICIGI
2,NSEFO,103415,ICICIGI
2,NSEFO,103416,ICICIGI
2,NSEFO,95385,BANKBARODA
2,NSEFO,95386,BANKBARODA
2,NSEFO,95387,BANKBARODA
2,NSEFO,95388,BANKBARODA
2,NSEFO,95389,BANKBARODA
2,NSEFO,95390,BANKBARODA
2,NSEFO,95391,BANKBARODA
2,NSEFO,95392,BANKBARODA
2,NSEFO,95393,BANKBARODA
2,NSEFO,95394,BANKBARODA
2,NSEFO,95395,BANKBARODA
2,NSEFO,95396,BANKBARODA
2,NSEFO,95397,BANKBARODA
2,NSEFO,95398,BANKBARODA
2,NSEFO,95399,BANKBARODA
2,NSEFO,95400,BANKBARODA
2,NSEFO,95401,BANKBARODA
2,NSEFO,95402,BANKBARODA
2,NSEFO,95403,BANKBARODA
2,NSEFO,95404,BANKBARODA
2,NSEFO,95405,BANKBARODA
2,NSEFO,95406,BATAINDIA
2,NSEFO,95407,BATAINDIA
2,NSEFO,95408,BATAINDIA
2,NSEFO,95409,BATAINDIA
2,NSEFO,95410,BATAINDIA
2,NSEFO,95411,BATAINDIA
2,NSEFO,95412,BATAINDIA
2,NSEFO,95413,BATAINDIA
2,NSEFO,95414,BATAINDIA
2,NSEFO,100436,INDHOTEL
2,NSEFO,100437,INDHOTEL
2,NSEFO,100438,INDHOTEL
2,NSEFO,100439,INDHOTEL
2,NSEFO,100440,INDHOTEL
2,NSEFO,100441,INDHOTEL
2,NSEFO,100442,BIOCON
2,NSEFO,100443,BIOCON
2,NSEFO,100444,INDHOTEL
2,NSEFO,100445,INDHOTEL
2,NSEFO,100446,BIOCON
2,NSEFO,100447,BIOCON
2,NSEFO,100448,INDHOTEL
2,NSEFO,100449,INDHOTEL
2,NSEFO,100450,BIOCON
2,NSEFO,100451,BIOCON
2,NSEFO,100452,INDHOTEL
2,NSEFO,100453,INDHOTEL
2,NSEFO,100454,BIOCON
2,NSEFO,100455,BIOCON
2,NSEFO,100456,BIOCON
2,NSEFO,100457,BIOCON
2,NSEFO,100458,BIOCON
2,NSEFO,100459,BIOCON
2,NSEFO,100460,BIOCON
2,NSEFO,100461,BIOCON
2,NSEFO,100462,BIOCON
2,NSEFO,100463,BIOCON
2,NSEFO,100464,BIOCON
2,NSEFO,100465,BIOCON
2,NSEFO,100466,BIOCON
2,NSEFO,100842,HINDPETRO
2,NSEFO,100843,HINDPETRO
2,NSEFO,100844,HINDPETRO
2,NSEFO,100845,HINDPETRO
2,NSEFO,100922,INDHOTEL
2,NSEFO,100923,INDHOTEL
2,NSEFO,100968,BIOCON
2,NSEFO,100969,BIOCON
2,NSEFO,100970,INDHOTEL
2,NSEFO,100018,BIOCON
2,NSEFO,100019,BIOCON
2,NSEFO,100020,IEX
2,NSEFO,100021,IEX
2,NSEFO,100022,IEX
2,NSEFO,100023,IEX
2,NSEFO,100024,IEX
2,NSEFO,100025,IEX
2,NSEFO,100026,IEX
2,NSEFO,100027,IEX
2,NSEFO,100028,IEX
2,NSEFO,100029,IEX
2,NSEFO,100030,IEX
2,NSEFO,100031,IEX
2,NSEFO,100032,IEX
2,NSEFO,100033,IEX
2,NSEFO,100034,IEX
2,NSEFO,100035,IEX
2,NSEFO,100036,IEX
2,NSEFO,100037,IEX
2,NSEFO,100038,IEX
2,NSEFO,100039,IEX
2,NSEFO,100040,IEX
2,NSEFO,101989,BOSCHLTD
2,NSEFO,101990,BOSCHLTD
2,NSEFO,101991,BOSCHLTD
2,NSEFO,102255,BOSCHLTD
2,NSEFO,102256,BOSCHLTD
2,NSEFO,102257,BOSCHLTD
2,NSEFO,102258,BOSCHLTD
2,NSEFO,102259,BOSCHLTD
2,NSEFO,102260,BOSCHLTD
2,NSEFO,102261,BOSCHLTD
2,NSEFO,102262,BOSCHLTD
2,NSEFO,102263,BOSCHLTD
2,NSEFO,102264,BOSCHLTD
2,NSEFO,102265,BOSCHLTD
2,NSEFO,102266,BOSCHLTD
2,NSEFO,102267,BOSCHLTD
2,NSEFO,102268,BOSCHLTD
2,NSEFO,102269,BOSCHLTD
2,NSEFO,102270,BOSCHLTD
2,NSEFO,102271,BOSCHLTD
2,NSEFO,102272,BOSCHLTD
2,NSEFO,102432,INDIAMART
2,NSEFO,102433,INDIAMART
2,NSEFO,102434,INDIAMART
2,NSEFO,102435,INDIAMART
2,NSEFO,102436,INDIAMART
2,NSEFO,102437,INDIAMART
2,NSEFO,102438,INDIAMART
2,NSEFO,102439,INDIAMART
2,NSEFO,102440,INDIAMART
2,NSEFO,96780,BERGEPAINT
2,NSEFO,96781,BERGEPAINT
2,NSEFO,96782,BERGEPAINT
2,NSEFO,96907,HINDUNILVR
2,NSEFO,96908,HINDUNILVR
2,NSEFO,96909,HINDUNILVR
2,NSEFO,96910,HINDUNILVR
2,NSEFO,96911,HINDUNILVR
2,NSEFO,96912,HINDUNILVR
2,NSEFO,96913,HINDUNILVR
2,NSEFO,96914,HINDUNILVR
2,NSEFO,96915,HINDUNILVR
2,NSEFO,96916,HINDUNILVR
2,NSEFO,96917,HINDUNILVR
2,NSEFO,96918,HINDUNILVR
2,NSEFO,96919,HINDUNILVR
2,NSEFO,96920,HINDUNILVR
2,NSEFO,96921,HINDUNILVR
2,NSEFO,96922,HINDUNILVR
2,NSEFO,96923,HINDUNILVR
2,NSEFO,96924,HINDUNILVR
2,NSEFO,96461,HINDUNILVR
2,NSEFO,96462,HINDUNILVR
2,NSEFO,96463,HINDUNILVR
2,NSEFO,96464,HINDUNILVR
2,NSEFO,96465,HINDUNILVR
2,NSEFO,96466,HINDUNILVR
2,NSEFO,96467,HINDUNILVR
2,NSEFO,96468,HINDUNILVR
2,NSEFO,96469,HINDUNILVR
2,NSEFO,100041,IEX
2,NSEFO,100042,IEX
2,NSEFO,100043,IEX
2,NSEFO,100044,IEX
2,NSEFO,100045,IEX
2,NSEFO,100046,IEX
2,NSEFO,100047,IEX
2,NSEFO,100048,IEX
2,NSEFO,100049,IEX
2,NSEFO,100050,IEX
2,NSEFO,100051,IEX
2,NSEFO,100052,IEX
2,NSEFO,100053,IEX
2,NSEFO,100054,IEX
2,NSEFO,100055,IEX
2,NSEFO,100056,IEX
2,NSEFO,100057,IEX
2,NSEFO,100058,IEX
2,NSEFO,100059,IEX
2,NSEFO,100060,IEX
2,NSEFO,100061,IEX
2,NSEFO,100062,IEX
2,NSEFO,100063,IEX
2,NSEFO,100064,IEX
2,NSEFO,100065,IEX
2,NSEFO,100066,IEX
2,NSEFO,100067,IEX
2,NSEFO,100068,IEX
2,NSEFO,100069,IEX
2,NSEFO,100070,IEX
2,NSEFO,100071,IEX
2,NSEFO,100072,IEX
2,NSEFO,100073,IEX
2,NSEFO,97435,HDFCLIFE
2,NSEFO,97436,BHARATFORG
2,NSEFO,97437,BHARATFORG
2,NSEFO,97438,BHARATFORG
2,NSEFO,97439,BHARATFORG
2,NSEFO,97440,HDFCLIFE
2,NSEFO,97441,HDFCLIFE
2,NSEFO,97442,HDFCLIFE
2,NSEFO,97443,HDFCLIFE
2,NSEFO,97444,HDFCLIFE
2,NSEFO,97445,HDFCLIFE
2,NSEFO,97446,HDFCLIFE
2,NSEFO,97447,HDFCLIFE
2,NSEFO,97448,HDFCLIFE
2,NSEFO,97449,HDFCLIFE
2,NSEFO,97450,HDFCLIFE
2,NSEFO,97451,HDFCLIFE
2,NSEFO,97452,HDFCLIFE
2,NSEFO,97453,HDFCLIFE
2,NSEFO,97454,HDFCLIFE
2,NSEFO,97455,HDFCLIFE
2,NSEFO,97456,HDFCLIFE
2,NSEFO,97457,HDFCLIFE
2,NSEFO,97458,HDFCLIFE
2,NSEFO,97459,HDFCLIFE
2,NSEFO,97460,HDFCLIFE
2,NSEFO,97461,HDFCLIFE
2,NSEFO,97462,HDFCLIFE
2,NSEFO,97463,HDFCLIFE
2,NSEFO,97464,HDFCLIFE
2,NSEFO,97465,HDFCLIFE
2,NSEFO,95415,BATAINDIA
2,NSEFO,95416,BATAINDIA
2,NSEFO,95459,HDFCBANK
2,NSEFO,95460,HDFCBANK
2,NSEFO,95461,HDFCBANK
2,NSEFO,95462,HDFCBANK
2,NSEFO,95463,HDFCBANK
2,NSEFO,95464,HDFCBANK
2,NSEFO,95465,HDFCBANK
2,NSEFO,95466,HDFCBANK
2,NSEFO,95467,BATAINDIA
2,NSEFO,95468,BATAINDIA
2,NSEFO,95469,BATAINDIA
2,NSEFO,95470,BATAINDIA
2,NSEFO,95471,BATAINDIA
2,NSEFO,95472,BATAINDIA
2,NSEFO,95473,BATAINDIA
2,NSEFO,95474,BATAINDIA
2,NSEFO,95475,BATAINDIA
2,NSEFO,95476,BATAINDIA
2,NSEFO,95477,BATAINDIA
2,NSEFO,95478,BATAINDIA
2,NSEFO,95479,BATAINDIA
2,NSEFO,95480,BATAINDIA
2,NSEFO,95481,BATAINDIA
2,NSEFO,95482,BATAINDIA
2,NSEFO,95483,BATAINDIA
2,NSEFO,95484,BATAINDIA
2,NSEFO,95485,BATAINDIA
2,NSEFO,95486,BATAINDIA
2,NSEFO,103417,ICICIGI
2,NSEFO,103418,ICICIGI
2,NSEFO,104152,IDEA
2,NSEFO,104153,IDEA
2,NSEFO,104154,IDEA
2,NSEFO,104155,IDEA
2,NSEFO,104156,IDEA
2,NSEFO,104157,IDFC
2,NSEFO,104158,IDFC
2,NSEFO,104159,BPCL
2,NSEFO,104160,INFY
2,NSEFO,104161,INFY
2,NSEFO,104162,INFY
2,NSEFO,104163,INFY
2,NSEFO,104164,INFY
2,NSEFO,104165,INFY
2,NSEFO,104166,IDFC
2,NSEFO,104167,IDFC
2,NSEFO,104168,IDFC
2,NSEFO,104169,IDFC
2,NSEFO,104711,BPCL
2,NSEFO,104714,BPCL
2,NSEFO,104715,BPCL
2,NSEFO,104716,IDFC
2,NSEFO,104717,IDFC
2,NSEFO,104718,IDFC
2,NSEFO,104719,IDFC
2,NSEFO,104720,IDFC
2,NSEFO,104721,IDFC
2,NSEFO,104722,IDFC
2,NSEFO,104723,IDFC
2,NSEFO,104724,BPCL
2,NSEFO,100467,BIOCON
2,NSEFO,100468,BIOCON
2,NSEFO,100469,BIOCON
2,NSEFO,100470,BIOCON
2,NSEFO,100471,BIOCON
2,NSEFO,100472,BIOCON
2,NSEFO,100473,BIOCON
2,NSEFO,100474,BIOCON
2,NSEFO,100475,BIOCON
2,NSEFO,100476,BIOCON
2,NSEFO,100477,BIOCON
2,NSEFO,100478,BIOCON
2,NSEFO,100502,BIOCON
2,NSEFO,100503,BIOCON
2,NSEFO,100504,BIOCON
2,NSEFO,100505,BIOCON
2,NSEFO,100506,BIOCON
2,NSEFO,100507,BIOCON
2,NSEFO,100527,BIOCON
2,NSEFO,100528,BIOCON
2,NSEFO,100529,BIOCON
2,NSEFO,100530,BIOCON
2,NSEFO,100531,BIOCON
2,NSEFO,100532,BIOCON
2,NSEFO,100533,BIOCON
2,NSEFO,100534,BIOCON
2,NSEFO,100535,BIOCON
2,NSEFO,100536,BIOCON
2,NSEFO,100537,BIOCON
2,NSEFO,100538,BIOCON
2,NSEFO,100539,BIOCON
2,NSEFO,102441,INDIAMART
2,NSEFO,102442,INDIAMART
2,NSEFO,102443,INDIAMART
2,NSEFO,102444,INDIAMART
2,NSEFO,102445,INDIAMART
2,NSEFO,102446,INDIAMART
2,NSEFO,102447,INDIAMART
2,NSEFO,102448,INDIAMART
2,NSEFO,102449,INDIAMART
2,NSEFO,102630,INDIGO
2,NSEFO,102631,INDIGO
2,NSEFO,102690,INDIGO
2,NSEFO,102691,INDIGO
2,NSEFO,102692,INDIGO
2,NSEFO,102693,INDIGO
2,NSEFO,102694,INDIGO
2,NSEFO,102695,INDIGO
2,NSEFO,102696,INDIGO
2,NSEFO,102697,INDIGO
2,NSEFO,102698,INDIGO
2,NSEFO,102699,INDIGO
2,NSEFO,102700,INDIGO
2,NSEFO,102701,INDIGO
2,NSEFO,102702,INDIGO
2,NSEFO,102703,INDIGO
2,NSEFO,102704,INDIGO
2,NSEFO,102705,INDIGO
2,NSEFO,47475,ABB
2,NSEFO,47476,ABB
2,NSEFO,47477,ABB
2,NSEFO,47486,ABB
2,NSEFO,96470,HINDUNILVR
2,NSEFO,96471,HINDUNILVR
2,NSEFO,96472,HINDUNILVR
2,NSEFO,96473,HINDUNILVR
2,NSEFO,96474,HINDUNILVR
2,NSEFO,96475,BEL
2,NSEFO,96476,BEL
2,NSEFO,96477,BEL
2,NSEFO,96478,BEL
2,NSEFO,96479,HINDUNILVR
2,NSEFO,96480,HINDUNILVR
2,NSEFO,96483,BEL
2,NSEFO,96484,BEL
2,NSEFO,96485,BEL
2,NSEFO,96486,BEL
2,NSEFO,96487,HINDUNILVR
2,NSEFO,96488,HINDUNILVR
2,NSEFO,96489,HINDUNILVR
2,NSEFO,96490,HINDUNILVR
2,NSEFO,96491,HINDUNILVR
2,NSEFO,96492,HINDUNILVR
2,NSEFO,96493,HINDUNILVR
2,NSEFO,96494,HINDUNILVR
2,NSEFO,96495,HINDUNILVR
2,NSEFO,96496,HINDUNILVR
2,NSEFO,96497,HINDUNILVR
2,NSEFO,96498,HINDUNILVR
2,NSEFO,96499,HINDUNILVR
2,NSEFO,96500,HINDUNILVR
2,NSEFO,96501,HINDUNILVR
2,NSEFO,96502,HINDUNILVR
2,NSEFO,100074,IEX
2,NSEFO,100075,IEX
2,NSEFO,100076,IEX
2,NSEFO,100077,IEX
2,NSEFO,100078,IEX
2,NSEFO,100079,IEX
2,NSEFO,100080,IEX
2,NSEFO,100081,IEX
2,NSEFO,100082,IEX
2,NSEFO,100083,IEX
2,NSEFO,100084,IEX
2,NSEFO,100085,IEX
2,NSEFO,100086,IEX
2,NSEFO,100087,IEX
2,NSEFO,100088,IEX
2,NSEFO,100089,IEX
2,NSEFO,100090,IEX
2,NSEFO,100091,IEX
2,NSEFO,100092,IEX
2,NSEFO,100093,IEX
2,NSEFO,100094,IEX
2,NSEFO,100095,IEX
2,NSEFO,100096,IEX
2,NSEFO,100097,IEX
2,NSEFO,100098,IEX
2,NSEFO,100099,IEX
2,NSEFO,100100,IEX
2,NSEFO,100101,IEX
2,NSEFO,100102,IEX
2,NSEFO,100103,IEX
2,NSEFO,100104,IEX
2,NSEFO,100105,IEX
2,NSEFO,100106,IEX
2,NSEFO,100107,IEX
2,NSEFO,47395,NIFTY
2,NSEFO,47396,NIFTY
2,NSEFO,47398,CHOLAFIN
2,NSEFO,47399,CHOLAFIN
2,NSEFO,47400,NIFTY
2,NSEFO,47401,NIFTY
2,NSEFO,47402,NIFTY
2,NSEFO,47403,NIFTY
2,NSEFO,47411,NIFTY
2,NSEFO,47413,NIFTY
2,NSEFO,47414,COFORGE
2,NSEFO,47415,COFORGE
2,NSEFO,47417,CUB
2,NSEFO,47418,CUB
2,NSEFO,47419,CUB
2,NSEFO,100108,IEX
2,NSEFO,100109,IEX
2,NSEFO,100110,IEX
2,NSEFO,100111,IEX
2,NSEFO,100112,IEX
2,NSEFO,100113,IEX
2,NSEFO,100114,IEX
2,NSEFO,100115,IEX
2,NSEFO,100116,IEX
2,NSEFO,100117,IEX
